id	texto	etiqueta	pais
802900234795974656	@yoparami @LuJVS existe una app para encontrar baños públicos pero es inútil	N	uy
803412363055628288	@FS_OL_Qbnfangrl Hoollii!! Acá descansando, después de un día muuy largo lleno de trabajo	NEU	uy
784739400471150592	@PalacioYazmina siiii ayer a las 23 en vtv.. Y bueno yo tampoco me vi	NEU	uy
798916834883997696	@Solenrivero Puede ser, no soy histerico yo, asi que no puedo darte una opinion personal	NEU	uy
806143026766737408	@bostonriver de parte de un parcial de Fenix.. mucha suerte y ojala clasifiquen a la sudamericana	P	uy
799116142291914752	@xkidas @bambootik @NCouto2000 @GonzaloCelis las tuyas ya se oxidarán, y no vas a ver nunca una siguiente.	N	uy
791604953454370816	Los verdaderos hinchas de #Nacional no perjudicamos nuestro club, no insultamos adversarios. Alentamos a los nuestros, eso #EsNacional	P	uy
789840671553232896	@PabloCardelino ¿Esto es joda? Espero que lo que suben al camión sea distinto de lo que descargan @LeoVeigaSanchez @JMilei	N	uy
804477687700082688	Sé tan fuerte que nadie pueda herirte, tan noble que nadie pueda ofenderte y tan original que nadie pueda imitarte.	P	uy
805160959505481728	@Flor_uy @igalvar71 nuevamente, pensamos distinto.Para mí son a la vez solidarias y se benefician. Van de la mano, no son contrarias	P	uy
787849687298629632	Todo el mundo me dice que soy re enana en los bailes, yo no entiendo, si estoy yendo con championes de plataforma	N	uy
762109085827403776	@OTROGUAPOSUELTO @ModaDiceEs @vine YA ME INSTALE LA APLICACIÓN Y ME COMIÓ EL COCO !! seré un inmaduro? Tengo 34 pirulos : p !!	NEU	uy
758990968439775232	¡¡Buenos días!! Ya somos 996 en el canal, así que hoy tendré que grabar mi reacción llegando a los 1K Que pasen un #BuenViernes	P	uy
764590290267213824	@_anatabeira no ! lo que pasó es que me agarró en av.giannattasio al lado de TI y no en lugares lindos como a ustedes !	N	uy
777021872928067585	Es tarde ya bendiciones mimosos	P	uy
791402091713597440	@elojodeava 1cm es margen de error!	NEU	uy
798502955456614400	@Duarteftagus En Argentina el 1° de Diciembre	NEU	uy
799738225682092032	@mister__lemon Está el FA... pero no son profesionales	N	uy
795952324363554816	hoy entro un poquito más tarde a trabajar #BuenDia	P	uy
799449044464664576	@Pkba88 @gabriel_hgs yo hice humanístico y salve matemática de pedo.	NEU	uy
797973346294136832	@SantyTkd11 subi a la azotea por tu tweet y esta normal	NEU	uy
803059188993769472	@virginiagy8 lástima que no podemos decir lo mismo de la otra Ámsterdam	N	uy
802990441180315649	pasando un tarde hermosa en mercedes mirando la ciudad desde lo mas alto	P	uy
784590133827866624	duermo como los mejores hoy mañana juega el bolso , me falta ella nomas	P	uy
791742050198757376	@mister__lemon Excelente idea. O, por lo menos, que no pudieran hablar más de una hora	P	uy
787231260217335809	Gracias al imbécil que tiró la botella me quedé sin cancha hoy ,mal vos pelotudo .	N	uy
791299294968049664	@afigue2010 muy divertido @martinbossi en @desayunos12... humor y espontaneidad... de los más talentosos de la vecina orilla...	P	uy
791660644202315776	¡Llegamos a los 8000 seguidores! Gracias por acompañarnos en el camino del trabajo independiente. Sigamos creciendo juntos #freelancer	P	uy
793467793983344642	@eljabavinero @Jonatute Ojalá lo encuentres o que por lo menos lo haya agarrado una familia que le de amor.	P	uy
786605212085747712	Qué emoción! Acabo de conocer al fenómeno @rusomyc y es veterinario de mi Lolo! Preparate para mis consultas cotidianas jeje	P	uy
793298141911126017	@cuervotinelli @lourdesanchezok @elchatoprada que increíble !! Yo nací hace 36 años y nunca tuve Papá o padrino o algo... TREMENDO !!	N	uy
781269297150722049	@Lpauletti Comprobado: Se puede estar en el fondo de un pozo...y seguir cavando la propia fosa. Y aun hay gte q definde	N	uy
756662944889466880	yo soy una persona que cuando es sabado o domingo se queda dormida hasta las 1 o 2 de la tarde jajajja :V	P	uy
780469811788836865	Recién grabado el Nuevo vídeo (Ahora a entrenar una horita y luego baño como algo y me pongo a editar) #BuenLunes Para TODOS #FelizLunes	P	uy
771055632854183940	Debemos orar por los hnos venezolanos gente q es rehén hoy de la crisis en su país.Yo tengo amigos venezolanos q me preocupan en serio...	N	uy
780831561012903940	Me tiene podrida no ver	N	uy
776975008472203264	@shxwngold uy jajjaa bueno lo siento	NEU	uy
799202977890320384	@elijuambeltz un canguro GAP como único aliado	NEU	uy
796376348306604032	@GramaticaReal por ejemplo si eres MANO larga jaja	NEU	uy
805258351076659204	quiero que mariano le de el regalo a joaquin	P	uy
793296286485217280	@grisel_ok muy bien y vos?ando con ganas de algo dulce	P	uy
791500091026726913	Alguien que me hable porfa, no me quiero ir a dormir	N	uy
796202854457417728	@MonteroEnzo1899 hola soy joaquin y tengo aire, arre q no me anda	N	uy
804368769569226752	@Iri_Becaria Está llegando a Argentina. En estos días andará por todos lados seguro	NEU	uy
786752335523540992	@Rosua15Ad a la gente le cuesta eresarse en una encuesta ! se sienten limitados...	N	uy
805547208191963136	@cbaballe2 me acabas d romper el cora pero igual es el mejor del mundo jeje	NEU	uy
799413192879378436	Quieren que les suba links de vídeos motivaciónales ? Les levantará él animo para los exámenes	P	uy
791859709590503425	@mariapaolini5 jaja creo que te copio ! son bastante insufribles ! hasta mañana y que descanses !	NEU	uy
794908654394867712	@cyberplant no es esa. Pero ves? el pin más común es un montón de tiempo para un café.	NEU	uy
790124610473881604	Hoy pasamos re lindo con la chicas, jugamos a las cartas hasta re tarde y nos morimos de risa	P	uy
791689027699236864	@grazianopascale Sí, es increíble lo que está diciendo. Incluso que su gestión se compara favorablemente con la del FBI @LeoVeigaSanchez	N	uy
792119123648061440	No aguanto mas esto quiero estar bien sacarme esto y no tomar mas pastillas sentirme feliz sentirme igual a los demas	N	uy
791992251568230400	@ximerba @tvshowuru @perdidoseter Que no fue mencionado en el artículo ni en los tweets citados (yo lo excluí del Storify a propósito).	N	uy
777616587931222017	@Aquicolobanco @Ropher_ ahhhh sí, ubico, muchas gracias, es q no tenía idea de cómo se llamaba esa zona. Acabo de aprender algo nuevo.	P	uy
781180506964652034	La negra Mel que se haga del Bolso tamos todos los compadres y ella de galli deja nos re gozariamos en la abdon negra	NEU	uy
759865322992115717	@GroseroKesman @perezfedullo seguramente nacional se dejó ganar por que el q tenía que festejar era fénix ! por lo menos así lo veo yo !	NEU	uy
785304714921578496	@daphneedenis corazón lleno de odio!	N	uy
782503910372245504	@GermanDeJuana Bon jour German Buen día	P	uy
793260434254159872	@AntonellaMombru pq somos mejores y valemos más	P	uy
800138849842118656	@NinetalesGD leeel bueno, ahora hablas con mas personas	NEU	uy
805753940373598208	@flor93_ Buenooo, feliz cumple querida!! Muchos zombies para usted	P	uy
789993144645480448	@QuemasDePasto es el autor favorito del Seba, bo! más respeto!	N	uy
791794976208330752	"Mi ""supuesta"" pariente segun la cabernicola me ah mandado la soli"	N	uy
805070654924001280	@PedroPereiraHrs gran fórmula. Esto no es una fórmula. Esto es un tuit.	NEU	uy
787135783463510016	Enamorarse de la misma persona todos los días, eso es amor. #buenfindesemana @KarinLedl1	P	uy
783555427887898624	Mi mejor amiga me está desmejoramigando espero que mary no lo haga también: (	N	uy
800162456463114240	Me quiero pelear con alguien y siento que ya estoy grande para andar en bardos	N	uy
790253264721813504	@Malabrigo25 Las sorpresas de Pandora no eran muy agradables; yo, en cambio, sólo doy sorpresas agradables	NEU	uy
789226384690384897	@cuervotinelli Papá me llamas ?? 095327750 ... No me siento muy bien ahora , toy como triste...	N	uy
789205409919795200	@mechibasso Necesitar se necesita. Claro que hay gente que piensa estar por encima de esas minucias burguesas @Cybertario	N	uy
792033056047652864	@diegodelacurva , es cierto eso? No seas malo, aportas mucho al programa, se te va a extrañar de verdad	NEU	uy
777683056094240768	@KesmanAlberto Sí increíble! Mi madre decía que eras tú y cuando dijeron que era Solé... Pensamos: es igual a Kesman!	NEU	uy
793119315646185472	@alem4p buen punto a mi la lectura me llevo a otro lado. Creo que depende de que te dieran a leer	NEU	uy
779862470714417156	@mister__lemon No, claro que no. Es convenir aspectos puntuales en los que haya acuerdo. Helado y con barquillo, pero varía el gusto	NEU	uy
792000091246723072	@maxicarroz Hola! Lo armaremos en las próximas semanas y les daremos instrucciones por aquí o por el mail que dejaron en el cuestionario	NEU	uy
778443664611643394	"@VickyMarquez__ Si le pareces fea no te la comenta , te quiere re garchar pero no sabe como decirlo y un ""Linda"" no queda"	NEU	uy
757310362471522304	@_anatabeira que bien ! cada vez que salgo la gente me saluda pero el otro día salí con la del FA y fue impresionante !	P	uy
784955838125531136	Y un poquito de vino..	NEU	uy
795771024629501952	Todos son retwitteados y yo nunca	N	uy
805836013708972032	@ForgerPancake Lo trasladaremos al equipo correspondiente. Saludos	NEU	uy
800109236990590976	@_suniac que ya no quedan diseñadores gráficos anarquistas?	NEU	uy
800190852597313536	no se puede hacer ningun comentario che ,que feo	N	uy
799613896671764481	@KarennPladaa estamos en la misma soy pobre y sin ropa	N	uy
791665744677339136	@mister__lemon Seguro que tiene un sólo pulmón, como todo el mundo.	NEU	uy
804469166501666816	@vmayo72 ah bueno, desp poné foto, seguro va a estar recontra buena!	P	uy
804715789140054017	Determinar desde temprano que hoy será un gran día. #BuenViernes al que lee	P	uy
786216582624124928	@victorita_fest Si, justo ese que comi estaba tremendo. Bueno pasame la dir por interno	P	uy
797915525938450432	#LosRicosNoPidenPermiso todas las parejas juntas como deberían estar menos la de #rafana voy a llorar	NEU	uy
806195232001982465	@BibliotecasCes @PuenteCelsa @mldefran Y luego los chicos nos podrían dar clases de robótica a ños grandes	P	uy
781567674275037184	@Sofiarayl feliz cumple sofi!! justo hoy no me toco ir al canal!! Que pases bomba!!! Beso grande!	P	uy
791660753283588096	@federicod Es posible. Quizá en realidad es la tendencia de la derivada segunda. La polarizabilidad de la seguridad	NEU	uy
804645767013081088	 Todo fracaso es condimento que da sabor al éxito . que tengan un hermoso #viernes comienzo del #findesemana	P	uy
795357448202780673	@mister__lemon Tenés que conseguirte un estudiante y ponerlo a hacer una Tesis sobre Twitter (en la FCS de ser posible	NEU	uy
795959912174125057	pa en esta parte del año me pongo re melancólica, voy a extrañar tanto ver todos los días a las gurisas	N	uy
780923634214903812	La supuesta federación de estudiantes que opina y toma postura en cuanto tema de izquierda hay, no dice nada del universitario Sendic	N	uy
786010032110436352	@cuervotinelli Papá se me esta complicando el trámite ..TE NECESITO MÁS QUE NUNCA.te juro que me siento re solo , quiero una familia	N	uy
778408489240629248	@_pepepar Bueno, eso viene por el lado de los apellidos. Hay quien usa apellido doble porque el 2do tiene más alcurnia que el 1ro	NEU	uy
769025706231750656	Pensar en esa posibilidad nada mas me parte al medio y no quiero saber si llega a ser asi como me puedo llegar a poner	N	uy
779193513531609088	esa no me gusta sorry	N	uy
781467753387532288	@Nifunifa4 Yo no trabajo ningun feriado	P	uy
785515785267646469	@letifcosta @perezfedullo traduciendo es un imbécil !	N	uy
805948923701526528	En el prado con mi gente, esto necesito	P	uy
799490952071102464	Tengo las patitas frías cuando nos pensás visitar verano??	N	uy
785369677648293888	@harrycourage fue por una buena causa !! no me malinterpretes	NEU	uy
792385775530893312	mi sábado está siendo lo menos productivo posible, yo ya gané!	NEU	uy
789209179974164481	@RufinaCamejo ¿arte?¿religioso?¿tener?... ¿cambiamos de tema ya? Pensé que hablábamos del cuadro. @mister__lemon	N	uy
798535139332603904	@MarinesStrasser ahhhh es genial eso pero esytoy de viajeeeeee! beso y mucha suerte!!!	P	uy
793924638891999232	@__josejuan__ @jneira suponiendo que la terra este cableada en el tomacorriente de la pared	NEU	uy
798024254730055680	#FollowMeHDOI por favor singanme estoy triste xq mis artistas favoritos no vienen a mi pais	N	uy
804425068273025024	@larunego @DestacadosUY Pronto subiremos una convocatoria para que los lectores formen parte Gracias por preguntar Laurita	P	uy
787408838689484801	Tengo hambre de la tonelada de comida que cocina para mi mamá todos los fines de semana	P	uy
784354434243584000	@cuervotinelli Buen día P@!! , excelente Viernes , te veo hoy a las 23:00 hs .TQM  !!	P	uy
792475177221287936	Tengo tremendos nervios con la defensa del proyecto de estudios económicos . No me la quiero llevar a exámenes	N	uy
794008941227343872	ahora q se terminó #GilmoreGirls hasta el 25, le meto a #Bones... porq siempre es necesario estar mirando algún capitulito	NEU	uy
788156813527121920	Me siento débil No rindo como hace DOS PUTAS SEMANAS. No puede ser la concha de mi madre. No puede ser.	N	uy
786261930532937728	@juanamaro22 Tal cual. Muy difícil que se apliquen otras políticas de seguridad con mismo ministro convencido de que está bien lo hecho	N	uy
785448921992663040	@mercitextil Te pedimos disculpas Por favor envianos tu mail de usuario por MD para que el equipo de atención al cliente te contacte.	NEU	uy
767041327376789505	@mor_ticia no aguanté a la trotsky, sali a fumar y aparecieron unos tipos re cargosos a hinchar los huevos asi que me fui antes	N	uy
772608649332129792	necesito un amigo que me acompañe al oftalmólogo porque me voy a quedar ciega por unas horas igual si no pueden voy sola está bien	NEU	uy
777882701043011584	El propio dolor de panza	N	uy
794977687886528513	Da en la vida es facil	N	uy
787858595241164800	@KevinistaOk que egoísta de tu parte decepcionada	N	uy
792793258619461634	@Diegourug grande guiri!!!!! Jajaja estabas en la multitud	P	uy
805476870829604864	Toda la noche soñando con caballos que hermoso fue	P	uy
786291825204011009	@FernandaDhb No tengo ni un peso ahorrado, voy a llorar	N	uy
796472420949487616	Empezó a llover y me puse a cantar esta canción jaajjaja	P	uy
803627153086550016	gracias a #RevistaShopNews por el permanente apoyo a nuestro programa de #TV	P	uy
805650709513375744	Otro día que me voy a dormir sin su mensaje de buenas noches	N	uy
788049747470852096	@RufinaCamejo Comprando ropa en el barrio chino en Los Ángeles, ni inglés hablaban @dannyviLe	N	uy
799384472026316800	Creo que lo peor del trabajo es tener que sacarme los anillos y la pulsera	N	uy
799296785508233216	Subiría una foto de mi boletín pero es muy mainstream y yo soy único y diferente	NEU	uy
788900408198565888	@_anatabeira ya tengo eeriencia en desarmar ! pero este es el primero que no lo dejo desarmado...	NEU	uy
779761015575736325	@quijanojor jjajajaja. Mi segundo amor es Rampla, el equipo de mi papá querido... Gte de barrio, obreros, flia.	P	uy
792597075947057153	Como me encantaria ir a abrazarla a mi amigaa ahora mismo y decirle que todo va a estar bien	P	uy
795640441752473600	@Lascosas690 EXCELENTE lo de Axel contando como se termina con DELINCUENTES en fútbol. ¿Cuándo repiten programa para grabar y amplificar?	P	uy
785783820545056768	Necesito volver a Samsung por más de que iPhone tenga tremendo sistema operativo no me permite ser tan libre como galaxy	NEU	uy
